ENSG00000262117,2.648016833,10637
ENSG00000151651,2.6386243951,11537
ENSG00000159261,2.6378948221,569
ENSG00000164919,2.6315746746,6737
ENSG00000129810,2.6309256024,7833
ENSG00000169258,2.6290012776,9656
ENSG00000166803,2.6264282488,6613
ENSG00000124507,2.6111367613,16668
ENSG00000143556,2.6078440994,5556
ENSG00000181847,2.603974367,8806
ENSG00000134690,2.6034307549,716
ENSG00000152969,2.5995016732,1356
ENSG00000013588,2.5964157406,3882
ENSG00000203756,2.5963755008,987
ENSG00000011426,2.5937965416,4592
ENSG00000170312,2.5929530898,7970
ENSG00000203811,2.5888279208,347
ENSG00000132821,2.5883782431,6945
ENSG00000146670,2.5878996506,7710
ENSG00000025708,2.5873644595,18416
ENSG00000102385,2.5841823005,17487
ENSG00000186086,2.5807266785,11381
ENSG00000132031,2.5770201916,13358
ENSG00000118193,2.5762740496,4931
ENSG00000108821,2.5750865956,2631
ENSG00000243649,2.5738396762,14994
ENSG00000101115,2.5725931023,4065
ENSG00000162073,2.5706049438,17059
ENSG00000178999,2.5699764085,1562
ENSG00000256612,2.567459885,5419
ENSG00000174992,2.5655337083,12364
ENSG00000117724,2.5637719197,6503
ENSG00000213145,2.5610411956,4225
ENSG00000130635,2.5606406852,17454
ENSG00000170298,2.5606184012,1062
ENSG00000178531,2.5556036038,8340
ENSG00000204385,2.5538194577,7179
ENSG00000163394,2.551668948,11584
ENSG00000180596,2.5508981522,3418
ENSG00000111335,2.5382448392,15970
ENSG00000276747,2.5368876823,18610
ENSG00000080986,2.5351413724,17400
ENSG00000071677,2.5309082014,18086
ENSG00000162062,2.5307392621,334
ENSG00000182759,2.5256190754,10511
ENSG00000273983,2.5249309361,1937
ENSG00000015413,2.5224776458,1911
ENSG00000049249,2.5222264853,1384
ENSG00000204195,2.5186912531,1764
ENSG00000277224,2.5115285804,3868
ENSG00000087586,2.5114542162,7640
ENSG00000123388,2.5083786919,13886
ENSG00000204936,2.5080577745,5921
ENSG00000204262,2.5029014983,15125
ENSG00000102854,2.5026327352,6021
ENSG00000183010,2.4991975845,5503
ENSG00000158406,2.4971712768,13232
ENSG00000179813,2.4969230642,13068
ENSG00000227488,2.4963660807,14739
ENSG00000131187,2.4900659419,6908
ENSG00000079462,2.4782720095,15028
ENSG00000164694,2.4771369273,15103
ENSG00000035499,2.4766061265,9852
ENSG00000078098,2.4744760395,10244
ENSG00000227507,2.4740111611,13322
ENSG00000086717,2.4648031282,3391
ENSG00000197308,2.4609887471,1683
ENSG00000274290,2.4549632813,16248
ENSG00000075886,2.4495526442,10383
ENSG00000187837,2.4482111568,4542
ENSG00000101198,2.4472216835,8149
ENSG00000116014,2.440954828,10196
ENSG00000106038,2.4374465804,18090
ENSG00000092345,2.4350559827,1078
ENSG00000125813,2.4337123228,12684
ENSG00000172752,2.4335356526,15943
ENSG00000188916,2.4273223931,14841
ENSG00000160180,2.4247478696,9186
ENSG00000274267,2.4230720531,16235
ENSG00000130720,2.4206487995,14037
ENSG00000129744,2.4179083681,14067
ENSG00000213085,2.4170521318,8947
ENSG00000072571,2.4168915593,11657
ENSG00000197191,2.4166357049,9474
ENSG00000234906,2.4059172558,3117
ENSG00000162006,2.4051266156,2355
ENSG00000166159,2.401556048,17898
ENSG00000268916,2.3998021857,15951
ENSG00000111206,2.3986079301,16915
ENSG00000237649,2.3952433322,13468
ENSG00000134321,2.3950600034,17447
ENSG00000163623,2.3940866512,12139
ENSG00000172478,2.3898994241,18039
ENSG00000137573,2.3888378678,15407
ENSG00000115163,2.3834963579,10532
ENSG00000175643,2.3822066543,7223
ENSG00000135127,2.3819802495,14244
ENSG00000152611,2.3809045892,6825
ENSG00000158373,2.3798238719,3569
ENSG00000141526,2.3767777156,118
ENSG00000168350,2.3730754566,17258
ENSG00000067715,2.3711510547,8767
ENSG00000204983,2.3692378949,14522
ENSG00000121594,2.3666952965,18685
ENSG00000103490,2.3657165938,10698
ENSG00000171916,2.3636157602,4505
ENSG00000228607,2.3631669899,11747
ENSG00000076382,2.3620973387,6932
ENSG00000111665,2.3619587524,15692
ENSG00000011677,2.3605892069,9233
ENSG00000256463,2.3596995926,9447
ENSG00000024526,2.3542373991,9308
ENSG00000107954,2.3510796829,3217
ENSG00000176532,2.3510348295,17519
ENSG00000185507,2.3493890467,14214
ENSG00000171236,2.348973828,15312
ENSG00000135476,2.3477723598,5245
ENSG00000167646,2.3471600881,12170
ENSG00000136541,2.3426661593,16230
ENSG00000183668,2.3419047461,8588
ENSG00000038427,2.337951518,8295
ENSG00000156970,2.3374173169,4717
ENSG00000149968,2.3324930123,6691
ENSG00000278272,2.3321995825,8995
ENSG00000226979,2.3309865689,14372
ENSG00000186891,2.3299708592,8998
ENSG00000184937,2.3268125014,15307
ENSG00000160683,2.3261443126,17548
ENSG00000184260,2.322675334,12968
ENSG00000164047,2.3225302125,3263
ENSG00000186871,2.3214098637,1456
ENSG00000167964,2.3144916985,10145
ENSG00000137142,2.3135409798,13710
ENSG00000160957,2.3050127182,12440
ENSG00000117399,2.3040482729,17692
ENSG00000216490,2.3026385125,8496
ENSG00000173157,2.299838461,8238
ENSG00000178796,2.2982702767,1986
ENSG00000182156,2.2916389745,12670
ENSG00000183682,2.2905892948,17152
